Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,12.130000,12.530000,11.800000,12.500000,12.500000,885000
2020-01-03,12.250000,12.325000,12.010000,12.120000,12.120000,498400
2020-01-06,12.000000,12.200000,11.860000,12.150000,12.150000,361600
2020-01-07,12.200000,12.465000,12.055000,12.430000,12.430000,330500
2020-01-08,12.410000,12.820000,12.370000,12.700000,12.700000,520600
2020-01-09,12.890000,13.880000,12.860000,13.060000,13.060000,1633300
2020-01-10,13.100000,13.250000,12.590000,12.930000,12.930000,855300
2020-01-13,13.000000,13.580000,12.860000,13.540000,13.540000,696500
2020-01-14,13.810000,13.880000,13.400000,13.860000,13.860000,778900
2020-01-15,13.920000,15.680000,13.900000,15.600000,15.600000,2104000
2020-01-16,15.910000,15.980000,14.030000,14.345000,14.345000,2333200
2020-01-17,14.580000,14.890000,13.610000,14.120000,14.120000,988400
2020-01-21,14.060000,14.100000,13.500000,13.700000,13.700000,1156800
2020-01-22,13.750000,14.420000,13.470000,14.250000,14.250000,792200
2020-01-23,14.220000,14.574000,13.911000,14.230000,14.230000,518200
2020-01-24,14.330000,14.800000,13.800000,13.960000,13.960000,649600
2020-01-27,13.470000,13.560000,13.070000,13.260000,13.260000,585700
2020-01-28,13.350000,13.380000,12.910000,12.940000,12.940000,602600
2020-01-29,12.890000,12.985000,11.900000,11.930000,11.930000,1142000
2020-01-30,11.740000,11.880000,11.200000,11.650000,11.650000,984300
2020-01-31,11.550000,11.690000,11.210000,11.300000,11.300000,731500
2020-02-03,11.430000,11.960000,11.155000,11.620000,11.620000,770000
2020-02-04,11.860000,12.410000,11.640000,12.400000,12.400000,953900
2020-02-05,12.410000,12.501000,11.810000,12.130000,12.130000,663800
2020-02-06,12.110000,12.140000,11.580000,11.580000,11.580000,668200
2020-02-07,11.600000,11.600000,11.240000,11.270000,11.270000,594900
2020-02-10,11.210000,11.520000,11.010000,11.300000,11.300000,566600
2020-02-11,11.400000,11.660000,11.110000,11.510000,11.510000,649200
2020-02-12,11.600000,12.480000,11.500000,12.460000,12.460000,995200
2020-02-13,12.200000,12.890000,12.060000,12.750000,12.750000,1002300
2020-02-14,12.700000,12.730000,11.810000,11.900000,11.900000,1006400
2020-02-18,11.770000,12.100000,11.580000,11.750000,11.750000,653300
2020-02-19,11.780000,12.200000,11.450000,12.080000,12.080000,978700
2020-02-20,12.020000,12.299000,11.587000,11.820000,11.820000,827500
2020-02-21,11.700000,11.700000,10.874000,11.280000,11.280000,1419700
2020-02-24,10.540000,10.750000,10.420000,10.585000,10.585000,725600
2020-02-25,10.720000,10.825000,10.100000,10.195000,10.195000,664500
2020-02-26,10.270000,10.470000,10.020000,10.180000,10.180000,713200
2020-02-27,9.900000,10.020000,9.370000,9.560000,9.560000,1027100
2020-02-28,8.950000,9.730000,8.540000,8.930000,8.930000,1480600
2020-03-02,8.950000,9.280000,8.650000,9.030000,9.030000,934700
2020-03-03,9.030000,9.470000,8.850000,9.400000,9.400000,703600
2020-03-04,9.610000,9.610000,9.130000,9.380000,9.380000,540500
2020-03-05,9.190000,9.250000,8.860000,9.040000,9.040000,558300
2020-03-06,8.750000,8.940000,8.535000,8.790000,8.790000,800700
2020-03-09,8.070000,8.270000,7.588000,7.720000,7.720000,1214700
2020-03-10,8.090000,8.216000,7.720000,8.120000,8.120000,828800
2020-03-11,7.830000,8.040000,6.990000,7.040000,7.040000,933700
2020-03-12,6.310000,6.500000,5.665000,5.680000,5.680000,1065200
2020-03-13,6.200000,6.230000,5.610000,6.110000,6.110000,990700
2020-03-16,5.530000,6.160000,5.360000,5.640000,5.640000,763000
2020-03-17,5.800000,6.140000,5.510000,5.960000,5.960000,1246500
2020-03-18,5.560000,5.810000,5.000000,5.500000,5.500000,1207400
2020-03-19,5.510000,6.600000,5.448000,6.550000,6.550000,1028700
2020-03-20,6.660000,7.960000,6.540000,6.740000,6.740000,1171700
2020-03-23,7.050000,7.500000,6.775000,6.900000,6.900000,959600
2020-03-24,7.330000,7.700000,7.050000,7.700000,7.700000,842800
2020-03-25,7.780000,8.150000,7.340000,7.450000,7.450000,495700
2020-03-26,7.520000,7.747000,6.940000,6.960000,6.960000,936900
2020-03-27,6.760000,8.040000,6.320000,7.480000,7.480000,1425900
2020-03-30,7.500000,7.620000,7.030000,7.600000,7.600000,707100
2020-03-31,7.630000,7.890000,7.310000,7.590000,7.590000,466100
2020-04-01,7.340000,7.488000,7.180000,7.320000,7.320000,348900
2020-04-02,7.340000,7.800000,7.190000,7.690000,7.690000,653300
2020-04-03,7.690000,7.840000,7.060000,7.450000,7.450000,557800
2020-04-06,7.780000,7.945000,7.500000,7.920000,7.920000,728400
2020-04-07,8.110000,8.350000,7.820000,7.940000,7.940000,578500
2020-04-08,8.050000,8.500000,7.950000,8.010000,8.010000,537600
2020-04-09,8.130000,8.191000,7.585000,7.760000,7.760000,710700
2020-04-13,7.730000,8.000000,7.560000,7.990000,7.990000,379900
2020-04-14,8.080000,8.500000,8.080000,8.190000,8.190000,456500
2020-04-15,8.000000,8.860000,7.820000,8.720000,8.720000,726900
2020-04-16,8.800000,9.140000,8.400000,8.590000,8.590000,750900
2020-04-17,8.780000,8.855000,8.340000,8.440000,8.440000,620800
2020-04-20,8.300000,8.652000,8.210000,8.370000,8.370000,673300
2020-04-21,8.150000,8.502000,8.100000,8.280000,8.280000,755000
2020-04-22,8.450000,8.570000,8.310000,8.420000,8.420000,566800
2020-04-23,8.490000,8.995000,8.410000,8.760000,8.760000,495900
2020-04-24,8.650000,9.290000,8.370000,9.090000,9.090000,783500
2020-04-27,9.120000,9.890000,9.120000,9.770000,9.770000,703500
2020-04-28,9.920000,10.177000,9.660000,9.760000,9.760000,393300
2020-04-29,10.000000,11.170000,9.940000,10.980000,10.980000,868900
2020-04-30,11.005000,11.450000,10.470000,10.720000,10.720000,782200
2020-05-01,10.380000,10.660000,9.920000,10.110000,10.110000,679100
2020-05-04,10.010000,10.540000,9.765000,10.420000,10.420000,499000
2020-05-05,10.620000,10.850000,10.200000,10.340000,10.340000,472600
2020-05-06,10.360000,10.900000,10.290000,10.780000,10.780000,574600
2020-05-07,11.000000,12.563000,10.970000,12.200000,12.200000,1642500
2020-05-08,10.790000,11.040000,10.110000,10.190000,10.190000,2428700
2020-05-11,10.020000,10.090000,9.630000,9.710000,9.710000,935600
2020-05-12,9.770000,10.010000,9.280000,9.280000,9.280000,667900
2020-05-13,9.210000,9.300000,8.310000,8.700000,8.700000,1052500
2020-05-14,8.500000,8.610000,8.270000,8.500000,8.500000,640100
2020-05-15,8.310000,8.400000,8.090000,8.150000,8.150000,556100
2020-05-18,8.450000,8.640000,8.170000,8.350000,8.350000,781200
2020-05-19,8.370000,8.660000,8.250000,8.440000,8.440000,675300
2020-05-20,8.590000,8.860000,8.500000,8.610000,8.610000,485100
2020-05-21,8.640000,8.830000,8.510000,8.660000,8.660000,348000
2020-05-22,8.680000,8.735000,8.520000,8.610000,8.610000,452700
2020-05-26,8.820000,9.140000,8.755000,8.960000,8.960000,726000
2020-05-27,9.060000,9.110000,8.660000,9.050000,9.050000,633100
2020-05-28,9.000000,9.070000,8.770000,8.900000,8.900000,791200
2020-05-29,8.820000,8.890000,8.620000,8.830000,8.830000,568100
2020-06-01,8.820000,9.250000,8.820000,9.150000,9.150000,698600
2020-06-02,9.190000,9.340000,9.000000,9.050000,9.050000,813300
