Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,2.780000,2.970000,2.740000,2.940000,2.940000,352800
2020-01-03,2.920000,3.190000,2.920000,3.080000,3.080000,2267100
2020-01-06,3.090000,3.660000,3.050000,3.180000,3.180000,1364700
2020-01-07,3.190000,3.540000,2.880000,3.040000,3.040000,621300
2020-01-08,3.020000,3.220000,3.010000,3.070000,3.070000,264500
2020-01-09,3.100000,3.140000,2.890000,2.930000,2.930000,302400
2020-01-10,2.930000,3.030000,2.880000,3.030000,3.030000,241100
2020-01-13,3.070000,3.170000,2.880000,2.950000,2.950000,301700
2020-01-14,2.920000,3.080000,2.900000,3.000000,3.000000,501700
2020-01-15,2.970000,3.090000,2.940000,3.070000,3.070000,387600
2020-01-16,3.060000,3.090000,2.950000,3.050000,3.050000,222100
2020-01-17,3.070000,3.100000,3.010000,3.070000,3.070000,217300
2020-01-21,3.090000,3.240000,3.060000,3.110000,3.110000,548900
2020-01-22,3.100000,3.310000,3.090000,3.210000,3.210000,441800
2020-01-23,3.220000,3.220000,3.050000,3.120000,3.120000,363000
2020-01-24,3.080000,3.090000,2.720000,2.890000,2.890000,397200
2020-01-27,3.140000,3.140000,2.920000,2.950000,2.950000,254000
2020-01-28,2.980000,2.980000,2.680000,2.760000,2.760000,331600
2020-01-29,2.740000,2.900000,2.710000,2.860000,2.860000,274700
2020-01-30,2.860000,2.860000,2.640000,2.790000,2.790000,493000
2020-01-31,2.770000,2.800000,2.560000,2.610000,2.610000,347600
2020-02-03,2.650000,2.650000,2.540000,2.590000,2.590000,253300
2020-02-04,2.600000,2.840000,2.600000,2.810000,2.810000,134100
2020-02-05,3.250000,3.310000,3.100000,3.240000,3.240000,1563800
2020-02-06,3.310000,3.340000,3.100000,3.200000,3.200000,607800
2020-02-07,3.200000,3.270000,3.090000,3.250000,3.250000,323500
2020-02-10,2.750000,3.250000,2.700000,3.200000,3.200000,1355700
2020-02-11,3.150000,3.190000,3.040000,3.070000,3.070000,1516500
2020-02-12,3.070000,3.250000,3.050000,3.150000,3.150000,754300
2020-02-13,3.150000,3.480000,3.120000,3.280000,3.280000,2668600
2020-02-14,3.320000,3.430000,3.280000,3.350000,3.350000,1256400
2020-02-18,3.290000,3.480000,3.260000,3.400000,3.400000,527400
2020-02-19,3.410000,3.480000,3.200000,3.270000,3.270000,461700
2020-02-20,3.470000,3.560000,3.250000,3.420000,3.420000,1333400
2020-02-21,3.400000,3.490000,3.190000,3.250000,3.250000,685300
2020-02-24,3.100000,3.100000,2.640000,3.030000,3.030000,755100
2020-02-25,3.020000,3.080000,2.910000,3.000000,3.000000,348400
2020-02-26,3.010000,3.010000,2.660000,2.800000,2.800000,2004900
2020-02-27,2.690000,3.430000,2.690000,3.100000,3.100000,1150000
