Date,Open,High,Low,Close,Adj Close,Volume
2020-12-21,10.500000,10.500000,10.250000,10.250000,10.250000,6700
2020-12-22,11.280000,11.280000,10.155000,10.210000,10.210000,6200
2020-12-23,10.500000,10.600000,9.961000,9.961000,9.961000,27900
2020-12-24,10.200000,10.200000,10.050000,10.050000,10.050000,2400
2020-12-28,10.130000,10.305000,10.030000,10.280000,10.280000,200200
2020-12-29,10.790000,10.790000,10.300000,10.700000,10.700000,98000
2020-12-30,10.500000,10.500000,10.300000,10.390000,10.390000,51700
2020-12-31,10.300000,10.355000,10.260000,10.300000,10.300000,8500
