Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,1.920000,1.930000,1.830000,1.870000,1.870000,469800
2020-01-03,1.840000,1.856000,1.750000,1.840000,1.840000,452400
2020-01-06,1.840000,1.900000,1.760000,1.870000,1.870000,466400
2020-01-07,1.870000,1.890000,1.810000,1.850000,1.850000,271800
2020-01-08,1.850000,1.870000,1.780000,1.860000,1.860000,389800
2020-01-09,1.850000,1.930000,1.830000,1.860000,1.860000,1180900
2020-01-10,2.270000,2.380000,1.970000,2.180000,2.180000,7599800
2020-01-13,2.200000,2.230000,2.030000,2.110000,2.110000,1096500
2020-01-14,2.120000,2.130000,1.940000,1.990000,1.990000,1059900
2020-01-15,1.990000,2.070000,1.910000,1.980000,1.980000,617700
2020-01-16,1.980000,2.030000,1.930000,1.970000,1.970000,554100
2020-01-17,1.970000,2.000000,1.800000,1.840000,1.840000,546800
2020-01-21,1.790000,1.870000,1.720000,1.730000,1.730000,539000
2020-01-22,1.670000,1.730000,1.550000,1.720000,1.720000,672600
2020-01-23,1.730000,1.740000,1.580000,1.600000,1.600000,536600
2020-01-24,1.610000,1.620000,1.520000,1.570000,1.570000,1010200
2020-01-27,1.520000,1.550000,1.431000,1.470000,1.470000,329600
2020-01-28,1.500000,1.500000,1.410000,1.430000,1.430000,751000
2020-01-29,1.440000,1.480000,1.330000,1.360000,1.360000,523800
2020-01-30,1.350000,1.400000,1.280000,1.320000,1.320000,543400
2020-01-31,1.310000,1.320000,1.210000,1.240000,1.240000,499800
2020-02-03,1.250000,1.300000,1.240000,1.280000,1.280000,382900
2020-02-04,1.290000,1.400000,1.280000,1.370000,1.370000,727300
2020-02-05,1.410000,1.450000,1.360000,1.390000,1.390000,816300
2020-02-06,1.390000,1.460000,1.340000,1.360000,1.360000,2152300
2020-02-07,1.330000,1.370000,1.250000,1.280000,1.280000,327900
2020-02-10,1.280000,1.290000,1.200000,1.270000,1.270000,192900
2020-02-11,1.260000,1.400000,1.240000,1.370000,1.370000,444700
2020-02-12,1.460000,1.500000,1.370000,1.380000,1.380000,482000
2020-02-13,1.380000,1.430000,1.336000,1.380000,1.380000,237600
2020-02-14,1.390000,1.460000,1.350000,1.350000,1.350000,290900
2020-02-18,1.330000,1.360000,1.300000,1.330000,1.330000,2033100
2020-02-19,1.340000,1.360000,1.280000,1.290000,1.290000,272800
2020-02-20,1.290000,1.400000,1.290000,1.340000,1.340000,2900000
2020-02-21,1.360000,1.460000,1.350000,1.450000,1.450000,399300
2020-02-24,1.420000,1.460000,1.360000,1.430000,1.430000,461300
2020-02-25,1.420000,1.468000,1.310000,1.370000,1.370000,1484100
2020-02-26,1.400000,1.440000,1.210000,1.230000,1.230000,767100
2020-02-27,1.230000,1.240000,1.030000,1.140000,1.140000,1316400
2020-02-28,1.080000,1.290000,1.080000,1.140000,1.140000,845700
2020-03-02,1.170000,1.290000,1.130000,1.260000,1.260000,386500
2020-03-03,1.250000,1.280000,1.150000,1.150000,1.150000,289900
2020-03-04,1.160000,1.250000,1.130000,1.240000,1.240000,280500
2020-03-05,1.200000,1.250000,1.130000,1.150000,1.150000,243000
2020-03-06,1.130000,1.190000,1.100000,1.110000,1.110000,196700
2020-03-09,1.040000,1.092000,0.980000,0.990000,0.990000,355600
2020-03-10,1.000000,1.063000,0.960000,1.030000,1.030000,377100
2020-03-11,1.010000,1.070000,0.950000,1.060000,1.060000,558500
2020-03-12,0.970000,1.050000,0.905000,1.040000,1.040000,768700
2020-03-13,1.080000,1.080000,0.900000,0.928000,0.928000,337500
2020-03-16,0.880000,0.900000,0.821000,0.875000,0.875000,272900
2020-03-17,0.900000,0.970000,0.833000,0.915000,0.915000,315100
2020-03-18,0.898000,0.909000,0.720000,0.750000,0.750000,258400
2020-03-19,0.752000,0.850000,0.700000,0.825000,0.825000,325100
2020-03-20,0.844000,0.967000,0.821000,0.900000,0.900000,959700
2020-03-23,0.903000,0.930000,0.850000,0.913000,0.913000,210300
2020-03-24,0.950000,1.000000,0.920000,1.000000,1.000000,193700
2020-03-25,1.000000,1.100000,0.957000,1.090000,1.090000,333800
2020-03-26,1.120000,1.170000,1.061000,1.170000,1.170000,225500
2020-03-27,1.150000,1.150000,1.100000,1.130000,1.130000,114200
2020-03-30,1.120000,1.120000,1.000000,1.020000,1.020000,233800
