Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,49.500000,49.720001,49.459999,49.720001,48.679672,1597200
2020-01-03,49.049999,49.330002,49.049999,49.080002,48.053066,1486900
2020-01-06,48.880001,49.200001,48.869999,49.200001,48.170555,1947900
2020-01-07,49.139999,49.169998,49.020000,49.099998,48.072643,1026600
2020-01-08,49.029999,49.360001,48.990002,49.230000,48.199924,1544200
2020-01-09,49.389999,49.410000,49.270000,49.360001,48.327202,1792500
2020-01-10,49.439999,49.529999,49.259998,49.299999,48.268459,2213600
2020-01-13,49.439999,49.730000,49.349998,49.730000,48.689461,2843200
2020-01-14,49.560001,49.730000,49.549999,49.680000,48.640507,1316900
2020-01-15,49.610001,49.680000,49.529999,49.570000,48.532810,1160300
2020-01-16,49.720001,49.840000,49.709999,49.830002,48.787369,667200
2020-01-17,49.950001,50.029999,49.880001,50.000000,48.953812,1037000
2020-01-21,49.580002,49.619999,49.389999,49.389999,48.356579,1528600
2020-01-22,49.689999,49.700001,49.500000,49.570000,48.532810,1369500
2020-01-23,49.240002,49.430000,49.009998,49.389999,48.356579,2102100
2020-01-24,49.520000,49.520000,48.980000,49.099998,48.072643,1132900
2020-01-27,47.959999,48.180000,47.820000,47.970001,46.966290,2456900
2020-01-28,48.189999,48.430000,48.070000,48.389999,47.377502,2568000
2020-01-29,48.560001,48.590000,48.360001,48.419998,47.406872,937000
2020-01-30,47.889999,48.250000,47.730000,48.230000,47.220848,1485500
2020-01-31,47.689999,47.730000,47.209999,47.439999,46.447376,2627600
2020-02-03,47.520000,47.810001,47.520000,47.570000,46.574657,1691500
2020-02-04,48.419998,48.610001,48.389999,48.470001,47.455830,4768800
2020-02-05,49.060001,49.060001,48.790001,48.889999,47.867039,806900
2020-02-06,49.119999,49.139999,48.980000,49.020000,47.994316,4088100
2020-02-07,48.680000,48.689999,48.470001,48.520000,47.504780,1220600
2020-02-10,48.439999,48.660000,48.439999,48.660000,47.641853,622100
2020-02-11,49.049999,49.189999,48.930000,49.000000,47.974739,3224100
2020-02-12,49.299999,49.369999,49.220001,49.360001,48.327202,895600
2020-02-13,48.900002,49.090000,48.830002,48.930000,47.906204,891300
2020-02-14,49.009998,49.009998,48.770000,48.910000,47.886620,688500
2020-02-18,48.549999,48.680000,48.500000,48.580002,47.563526,886000
2020-02-19,48.799999,48.900002,48.779999,48.830002,47.808296,633400
2020-02-20,48.599998,48.669998,48.180000,48.430000,47.416664,1284600
2020-02-21,48.279999,48.330002,48.099998,48.180000,47.171894,795800
2020-02-24,46.290001,46.689999,46.240002,46.400002,45.429138,4278000
2020-02-25,46.720001,46.770000,45.709999,45.730000,44.773155,3966100
2020-02-26,46.180000,46.470001,45.830002,45.880001,44.920017,2491200
2020-02-27,45.169998,45.599998,44.549999,44.549999,43.617847,3774600
2020-02-28,43.480000,44.340000,43.139999,44.279999,43.353497,1749900
2020-03-02,44.369999,45.029999,43.970001,44.990002,44.048641,2356200
2020-03-03,45.209999,45.759998,44.310001,44.700001,43.764709,2326000
2020-03-04,45.380001,45.799999,45.070000,45.759998,44.802528,812300
2020-03-05,44.919998,45.200001,44.500000,44.669998,43.735336,1178800
2020-03-06,43.840000,44.169998,43.549999,44.020000,43.098938,1429200
2020-03-09,41.090000,41.660000,40.459999,40.500000,39.652592,1542000
2020-03-10,42.060001,42.189999,40.849998,42.099998,41.219109,4135600
2020-03-11,41.060001,41.119999,39.799999,40.000000,39.163052,2467500
2020-03-12,37.049999,37.250000,35.240002,35.549999,34.806160,3355300
2020-03-13,38.029999,38.299999,35.900002,37.900002,37.106991,1884300
2020-03-16,33.630001,35.290001,32.959999,33.750000,33.043823,2439500
2020-03-17,34.490002,35.740002,33.959999,35.570000,34.825741,4880200
2020-03-18,33.189999,34.200001,32.400002,33.169998,32.475956,2380300
2020-03-19,33.099998,34.349998,32.750000,33.669998,32.965496,5104300
2020-03-20,34.680000,35.119999,33.419998,33.419998,32.720726,2980900
2020-03-23,33.410000,33.669998,32.590000,32.799999,32.113701,5159300
2020-03-24,35.139999,35.770000,34.939999,35.549999,34.806160,3448800
2020-03-25,36.130001,37.450001,35.650002,36.980000,36.206242,4678100
2020-03-26,37.110001,38.480000,37.110001,38.450001,37.645485,4881400
2020-03-27,36.900002,37.639999,36.560001,37.020000,36.245403,4124900
2020-03-30,37.080002,37.650002,36.830002,37.619999,36.832848,7849400
2020-03-31,37.299999,37.919998,37.160000,37.650002,36.862221,4745500
2020-04-01,36.430000,36.700001,35.849998,35.849998,35.099884,4048700
2020-04-02,36.080002,36.900002,36.049999,36.700001,35.932098,2932800
2020-04-03,36.369999,36.470001,35.779999,35.950001,35.197792,2892300
2020-04-06,37.230000,37.970001,37.180000,37.840000,37.048244,3162800
2020-04-07,39.110001,39.180000,38.029999,38.110001,37.312595,7161200
2020-04-08,38.259998,38.590000,37.919998,38.450001,37.645485,2236700
2020-04-09,39.049999,39.369999,38.770000,39.090000,38.272091,2391200
2020-04-13,39.020000,39.040001,38.480000,38.820000,38.007740,2582700
2020-04-14,39.540001,39.840000,39.430000,39.540001,38.712673,2190800
2020-04-15,38.450001,38.669998,38.270000,38.400002,37.596531,1819000
2020-04-16,38.590000,38.730000,38.169998,38.450001,37.645485,3666300
2020-04-17,39.470001,39.480000,39.049999,39.410000,38.585396,2562500
2020-04-20,38.919998,39.459999,38.900002,38.930000,38.115437,3514600
2020-04-21,38.270000,38.520000,37.930000,38.009998,37.214687,2826300
2020-04-22,38.790001,38.880001,38.650002,38.820000,38.007740,1588600
2020-04-23,38.930000,39.400002,38.630001,38.669998,37.860878,4025500
2020-04-24,38.970001,39.020000,38.580002,39.009998,38.193764,5955800
2020-04-27,39.360001,39.660000,39.250000,39.599998,38.771420,1814400
2020-04-28,40.270000,40.279999,39.820000,39.830002,38.996609,2978800
2020-04-29,40.669998,41.040001,40.560001,40.889999,40.034428,2022000
2020-04-30,40.459999,40.529999,39.860001,40.049999,39.212002,4546200
2020-05-01,39.349998,39.430000,38.869999,39.040001,38.223137,3704800
2020-05-04,38.869999,39.160000,38.700001,39.150002,38.330837,3523400
2020-05-05,39.490002,39.630001,39.209999,39.279999,38.458115,2534100
2020-05-06,39.529999,39.570000,39.049999,39.060001,38.242722,2211300
2020-05-07,39.560001,39.740002,39.380001,39.549999,38.722466,1768900
2020-05-08,40.000000,40.290001,39.980000,40.220001,39.378448,2013200
2020-05-11,39.980000,40.299999,39.959999,40.209999,39.368656,1883300
2020-05-12,40.320000,40.450001,39.740002,39.740002,38.908493,2277300
2020-05-13,40.009998,40.020000,39.240002,39.439999,38.614765,3621000
2020-05-14,38.599998,39.310001,38.389999,39.270000,38.448322,4206400
2020-05-15,39.040001,39.299999,38.910000,39.169998,38.350414,1456500
2020-05-18,40.090000,40.790001,40.090000,40.680000,39.828823,4626400
2020-05-19,40.480000,40.639999,40.200001,40.230000,39.388241,1498300
2020-05-20,40.980000,41.160000,40.790001,40.919998,40.063801,1617100
2020-05-21,40.740002,40.880001,40.330002,40.509998,39.662376,2155900
2020-05-22,40.110001,40.189999,39.939999,40.189999,39.349075,1604800
2020-05-26,41.369999,41.500000,41.209999,41.220001,40.357525,2191900
2020-05-27,41.630001,41.650002,41.139999,41.650002,40.778526,1195800
2020-05-28,42.009998,42.290001,41.840000,41.860001,40.984131,6265200
2020-05-29,41.840000,41.959999,41.380001,41.889999,41.013504,2288700
2020-06-01,42.290001,42.820000,42.200001,42.820000,41.924046,2478800
2020-06-02,43.150002,43.459999,43.090000,43.410000,42.501698,1896600
2020-06-03,43.939999,44.490002,43.919998,44.340000,43.412239,4632900
2020-06-04,44.080002,44.349998,43.919998,44.090000,43.167473,2434400
2020-06-05,44.959999,45.259998,44.869999,44.919998,43.980103,1880800
2020-06-08,45.080002,45.470001,44.860001,45.470001,44.518597,1487500
2020-06-09,44.759998,45.090000,44.630001,44.930000,43.989895,2078800
2020-06-10,45.119999,45.270000,44.720001,44.910000,43.970318,2029100
2020-06-11,43.669998,43.849998,42.509998,42.570000,41.679276,1590500
2020-06-12,43.720001,43.790001,42.759998,43.340000,42.433163,1495800
2020-06-15,42.000000,43.020000,41.840000,42.880001,42.477745,1983800
2020-06-16,43.759998,43.830002,42.930000,43.369999,42.963146,1324600
2020-06-17,43.709999,43.759998,43.439999,43.549999,43.141457,1467100
2020-06-18,43.270000,43.560001,43.240002,43.410000,43.002769,788000
2020-06-19,43.939999,43.939999,43.200001,43.259998,42.854176,2265300
2020-06-22,43.540001,43.820000,43.410000,43.759998,43.349487,1959600
2020-06-23,44.240002,44.360001,44.009998,44.060001,43.646675,1445800
2020-06-24,43.610001,43.730000,42.910000,43.119999,42.715492,1776000
2020-06-25,43.090000,43.580002,42.889999,43.540001,43.131554,1935400
2020-06-26,43.470001,43.470001,42.880001,42.939999,42.537178,2848000
2020-06-29,43.160000,43.330002,42.889999,43.279999,42.873989,1545500
2020-06-30,43.040001,43.349998,42.980000,43.240002,42.834366,2138200
2020-07-01,43.279999,43.590000,43.250000,43.480000,43.072113,1860700
2020-07-02,44.189999,44.430000,44.000000,44.099998,43.686298,1247500
2020-07-06,44.950001,45.169998,44.880001,45.139999,44.716541,910400
2020-07-07,44.669998,44.869999,44.419998,44.430000,44.013203,1220600
2020-07-08,44.619999,45.040001,44.549999,45.029999,44.607571,1031600
2020-07-09,45.090000,45.130001,44.360001,44.680000,44.260857,1259800
2020-07-10,44.740002,44.930000,44.520000,44.930000,44.508511,1622300
2020-07-13,45.230000,45.410000,44.570000,44.639999,44.221233,1862400
2020-07-14,44.570000,45.189999,44.490002,45.099998,44.676914,1781500
2020-07-15,45.709999,45.810001,45.389999,45.560001,45.132603,1422400
2020-07-16,45.060001,45.279999,45.040001,45.180000,44.756168,1366700
2020-07-17,45.290001,45.389999,45.139999,45.389999,44.964195,2224700
2020-07-20,45.439999,45.730000,45.369999,45.700001,45.271290,2698300
2020-07-21,46.080002,46.200001,45.910000,45.950001,45.518944,1724000
2020-07-22,45.939999,46.009998,45.770000,45.950001,45.518944,821900
2020-07-23,45.830002,46.040001,45.439999,45.560001,45.132603,1214000
2020-07-24,45.270000,45.470001,45.169998,45.400002,44.974106,888700
2020-07-27,45.779999,46.070000,45.740002,46.070000,45.637817,1213000
2020-07-28,45.860001,45.980000,45.730000,45.740002,45.310913,1080500
2020-07-29,46.040001,46.369999,45.970001,46.310001,45.875568,1075900
2020-07-30,45.380001,45.759998,45.020000,45.740002,45.310913,1349500
2020-07-31,45.570000,45.570000,44.669998,44.980000,44.558041,1517500
2020-08-03,45.360001,45.639999,45.250000,45.619999,45.192039,1196100
2020-08-04,45.590000,46.020000,45.549999,46.020000,45.588287,732600
2020-08-05,46.369999,46.529999,46.230000,46.290001,45.855755,1174400
2020-08-06,46.130001,46.380001,45.990002,46.369999,45.935001,1078400
2020-08-07,45.779999,45.950001,45.680000,45.950001,45.518944,650500
2020-08-10,46.000000,46.099998,45.810001,46.080002,45.647724,690000
2020-08-11,46.660000,46.730000,46.130001,46.139999,45.707161,888600
2020-08-12,46.849998,47.169998,46.849998,47.029999,46.588810,1197900
2020-08-13,46.939999,47.029999,46.680000,46.849998,46.410500,569300
2020-08-14,46.560001,46.689999,46.490002,46.619999,46.182655,659500
2020-08-17,46.860001,47.029999,46.860001,47.029999,46.588810,467300
2020-08-18,47.139999,47.220001,46.840000,47.029999,46.588810,858900
2020-08-19,47.080002,47.130001,46.669998,46.720001,46.281719,389800
2020-08-20,46.240002,46.610001,46.119999,46.580002,46.143036,858800
2020-08-21,46.209999,46.470001,46.119999,46.450001,46.014252,521000
2020-08-24,47.130001,47.180000,46.869999,47.049999,46.608624,498500
2020-08-25,47.270000,47.270000,46.939999,47.189999,46.747311,694200
2020-08-26,47.200001,47.500000,47.180000,47.439999,46.994965,553400
2020-08-27,47.509998,47.509998,46.860001,47.029999,46.588810,909700
2020-08-28,47.340000,47.439999,47.119999,47.430000,46.985058,649500
2020-08-31,47.099998,47.110001,46.770000,46.849998,46.410500,1214300
2020-09-01,47.000000,47.189999,46.900002,47.180000,46.737404,831600
2020-09-02,47.419998,47.570000,47.139999,47.560001,47.113842,1863700
2020-09-03,47.330002,47.380001,46.349998,46.520000,46.083595,1980000
2020-09-04,46.709999,46.830002,45.750000,46.549999,46.113316,1451900
2020-09-08,45.880001,46.279999,45.730000,45.880001,45.449600,1251000
2020-09-09,46.529999,46.849998,46.450001,46.700001,46.261909,734000
2020-09-10,46.860001,46.950001,46.099998,46.099998,45.667534,1485700
2020-09-11,46.660000,46.759998,46.310001,46.509998,46.073689,1392600
2020-09-14,46.980000,47.060001,46.860001,46.930000,46.489750,469300
2020-09-15,47.450001,47.450001,47.180000,47.259998,46.816654,610300
2020-09-16,47.400002,47.580002,47.180000,47.230000,46.786934,602500
2020-09-17,46.869999,47.220001,46.790001,47.200001,46.757217,1047000
2020-09-18,47.160000,47.160000,46.720001,46.810001,46.370876,1718600
2020-09-21,45.820000,45.939999,45.340000,45.919998,45.489223,1987900
2020-09-22,45.910000,45.910000,45.450001,45.880001,45.449600,1116300
2020-09-23,46.000000,46.029999,45.299999,45.299999,44.875042,814000
2020-09-24,45.029999,45.540001,44.889999,45.250000,44.825508,1177400
2020-09-25,44.860001,45.389999,44.709999,45.360001,44.934479,1013300
2020-09-28,45.970001,46.049999,45.860001,46.040001,45.608101,733200
2020-09-29,45.959999,46.110001,45.810001,45.930000,45.499130,520800
2020-09-30,45.939999,46.279999,45.900002,45.990002,45.558571,1528600
2020-10-01,46.320000,46.369999,46.070000,46.369999,45.935001,978000
2020-10-02,45.750000,46.299999,45.730000,46.139999,45.707161,820400
2020-10-05,46.500000,46.830002,46.500000,46.830002,46.390690,731500
2020-10-06,46.900002,46.990002,46.369999,46.459999,46.024158,1587300
2020-10-07,46.830002,46.990002,46.770000,46.900002,46.460033,871200
2020-10-08,47.110001,47.279999,47.070000,47.279999,46.836464,569900
2020-10-09,47.470001,47.630001,47.369999,47.590000,47.143559,955000
2020-10-12,47.759998,47.950001,47.680000,47.869999,47.420929,483500
2020-10-13,47.549999,47.570000,47.369999,47.459999,47.014778,644000
2020-10-14,47.560001,47.669998,47.320000,47.349998,46.905807,5096700
2020-10-15,46.509998,46.930000,46.459999,46.910000,46.469936,3266700
2020-10-16,47.060001,47.240002,46.970001,47.070000,46.628437,1149300
2020-10-19,47.330002,47.360001,46.820000,46.880001,46.440220,1705000
2020-10-20,47.209999,47.450001,47.139999,47.189999,46.747311,692000
2020-10-21,47.180000,47.400002,47.040001,47.040001,46.598721,675000
2020-10-22,47.060001,47.139999,46.779999,47.060001,46.618530,8152100
2020-10-23,47.270000,47.310001,47.040001,47.299999,46.856277,2382100
2020-10-26,46.820000,46.830002,46.230000,46.529999,46.093502,1191300
2020-10-27,46.540001,46.549999,46.320000,46.380001,45.944912,1265400
2020-10-28,45.490002,45.509998,45.060001,45.099998,44.676914,2466500
2020-10-29,45.160000,45.500000,44.919998,45.330002,44.904762,1110100
2020-10-30,45.130001,45.169998,44.730000,45.049999,44.627384,1450800
2020-11-02,45.529999,45.619999,45.299999,45.610001,45.182133,1522400
2020-11-03,46.270000,46.599998,46.169998,46.470001,46.034065,1448700
2020-11-04,46.830002,47.549999,46.639999,47.250000,46.806747,2055900
2020-11-05,48.200001,48.349998,47.970001,48.270000,47.817181,1513000
2020-11-06,48.400002,48.580002,48.220001,48.430000,47.975677,1365100
2020-11-09,50.349998,50.369999,49.410000,49.430000,48.966297,1988400
2020-11-10,49.590000,49.820000,49.369999,49.549999,49.085171,1015400
2020-11-11,49.779999,49.970001,49.709999,49.950001,49.481419,1092200
2020-11-12,49.730000,49.820000,49.209999,49.299999,48.837517,1476000
2020-11-13,49.720001,50.060001,49.680000,50.020000,49.550762,1939000
2020-11-16,50.570000,50.650002,50.369999,50.650002,50.174854,2495900
2020-11-17,50.419998,50.689999,50.299999,50.570000,50.095604,1718700
2020-11-18,50.669998,50.790001,50.349998,50.349998,49.877666,890700
2020-11-19,50.220001,50.639999,50.169998,50.639999,50.164948,810500
2020-11-20,50.650002,50.860001,50.599998,50.799999,50.323444,1119100
2020-11-23,51.080002,51.119999,50.680000,50.849998,50.372974,1450500
2020-11-24,51.240002,51.610001,51.169998,51.549999,51.066410,1138800
2020-11-25,51.220001,51.529999,51.119999,51.470001,50.987160,1725300
2020-11-27,51.689999,51.880001,51.660000,51.849998,51.363594,978200
2020-11-30,51.490002,51.520000,50.680000,50.730000,50.254101,4122400
2020-12-01,51.490002,51.820000,51.459999,51.740002,51.254627,2837600
2020-12-02,51.570000,51.869999,51.480000,51.790001,51.304157,1042600
2020-12-03,52.099998,52.290001,51.970001,52.060001,51.571629,1260300
2020-12-04,52.369999,52.529999,52.369999,52.520000,52.027309,1758000
2020-12-07,52.270000,52.430000,52.150002,52.259998,51.769749,1223000
2020-12-08,52.209999,52.430000,52.169998,52.410000,51.918343,644900
2020-12-09,52.680000,52.709999,52.020000,52.310001,51.819283,764700
2020-12-10,52.110001,52.660000,52.110001,52.590000,52.096653,1353000
2020-12-11,52.310001,52.410000,52.119999,52.340000,51.848999,1394700
2020-12-14,52.169998,52.189999,51.759998,51.779999,51.779999,980800
2020-12-15,52.029999,52.349998,51.930000,52.340000,52.340000,888800
2020-12-16,52.389999,52.590000,52.279999,52.529999,52.529999,916800
2020-12-17,52.939999,53.000000,52.849998,52.919998,52.919998,858100
2020-12-18,52.860001,52.860001,52.570000,52.650002,52.650002,877600
2020-12-21,51.500000,52.119999,51.380001,52.009998,52.009998,1930400
2020-12-22,51.910000,51.910000,51.689999,51.830002,51.830002,1075400
2020-12-23,52.270000,52.419998,52.240002,52.360001,52.360001,668200
2020-12-24,52.259998,52.369999,52.169998,52.290001,52.290001,511600
2020-12-28,52.759998,52.779999,52.529999,52.599998,52.599998,1143700
2020-12-29,53.150002,53.200001,52.939999,53.040001,53.040001,833400
2020-12-30,53.450001,53.580002,53.299999,53.299999,53.299999,766300
2020-12-31,53.389999,53.410000,52.930000,53.040001,53.040001,1422500
